Version,1
Sampling cycle,1000us
Out count,1
Data count,3402
First index,256367

,OUT01
Display unit,0.0001mm
Upper limit,5.0000mm
Lower limit,-5.0000mm

Trigger count,OUT01(mm),
257477,-1.8194,GO
257478,-1.8189,GO
257479,-1.8186,GO
257480,-1.8184,GO
257481,-1.8181,GO
257482,-1.8179,GO
257483,-1.8176,GO
257484,-1.8171,GO
257485,-1.8171,GO
257486,-1.8166,GO
257487,-1.8166,GO
257488,-1.8163,GO
257489,-1.8161,GO
257490,-1.8161,GO
257491,-1.8158,GO
257492,-1.8158,GO
257493,-1.8156,GO
257494,-1.8153,GO
257495,-1.8153,GO
257496,-1.8153,GO
257497,-1.8153,GO
257498,-1.8156,GO
257499,-1.8156,GO
257500,-1.8158,GO
257501,-1.8158,GO
257502,-1.8158,GO
257503,-1.8158,GO
257504,-1.8161,GO
257505,-1.8161,GO
257506,-1.8163,GO
257507,-1.8163,GO
257508,-1.8166,GO
257509,-1.8166,GO
257510,-1.8168,GO
257511,-1.8168,GO
257512,-1.8168,GO
257513,-1.8171,GO
257514,-1.8173,GO
257515,-1.8176,GO
257516,-1.8176,GO
257517,-1.8176,GO
257518,-1.8179,GO
257519,-1.8179,GO
257520,-1.8181,GO
257521,-1.8184,GO
257522,-1.8184,GO
257523,-1.8184,GO
257524,-1.8184,GO
257525,-1.8184,GO
257526,-1.8184,GO
257527,-1.8181,GO
257528,-1.8181,GO
257529,-1.8179,GO
257530,-1.8179,GO
257531,-1.8179,GO
257532,-1.8179,GO
257533,-1.8179,GO
257534,-1.8179,GO
257535,-1.8176,GO
257536,-1.8176,GO
257537,-1.8176,GO
257538,-1.8176,GO
257539,-1.8173,GO
257540,-1.8171,GO
257541,-1.8173,GO
257542,-1.8173,GO
257543,-1.8171,GO
257544,-1.8173,GO
257545,-1.8171,GO
257546,-1.8171,GO
257547,-1.8173,GO
257548,-1.8171,GO
257549,-1.8168,GO
257550,-1.8168,GO
257551,-1.8166,GO
257552,-1.8168,GO
257553,-1.8168,GO
257554,-1.8168,GO
257555,-1.8168,GO
257556,-1.8168,GO
257557,-1.8168,GO
257558,-1.8168,GO
257559,-1.8168,GO
257560,-1.8168,GO
257561,-1.8168,GO
257562,-1.8168,GO
257563,-1.8168,GO
257564,-1.8168,GO
257565,-1.8171,GO
257566,-1.8171,GO
257567,-1.8173,GO
257568,-1.8173,GO
257569,-1.8173,GO
257570,-1.8173,GO
257571,-1.8173,GO
257572,-1.8176,GO
257573,-1.8179,GO
257574,-1.8179,GO
257575,-1.8179,GO
257576,-1.8179,GO
257577,-1.8179,GO
257578,-1.8179,GO
257579,-1.8176,GO
257580,-1.8179,GO
257581,-1.8179,GO
257582,-1.8179,GO
257583,-1.8179,GO
257584,-1.8176,GO
257585,-1.8173,GO
257586,-1.8171,GO
257587,-1.8168,GO
257588,-1.8168,GO
257589,-1.8168,GO
257590,-1.8168,GO
257591,-1.8171,GO
257592,-1.8168,GO
257593,-1.8168,GO
257594,-1.8166,GO
257595,-1.8163,GO
257596,-1.8163,GO
257597,-1.8161,GO
257598,-1.8158,GO
257599,-1.8158,GO
257600,-1.8158,GO
257601,-1.8158,GO
257602,-1.8158,GO
257603,-1.8158,GO
257604,-1.8158,GO
257605,-1.8158,GO
257606,-1.8161,GO
257607,-1.8161,GO
257608,-1.8161,GO
257609,-1.8163,GO
257610,-1.8163,GO
257611,-1.8163,GO
257612,-1.8166,GO
257613,-1.8166,GO
257614,-1.8168,GO
257615,-1.8171,GO
257616,-1.8171,GO
257617,-1.8173,GO
257618,-1.8173,GO
257619,-1.8176,GO
257620,-1.8173,GO
257621,-1.8173,GO
257622,-1.8173,GO
257623,-1.8173,GO
257624,-1.8173,GO
257625,-1.8173,GO
257626,-1.8173,GO
257627,-1.8171,GO
257628,-1.8163,GO
257629,-1.8138,GO
257630,-1.8074,GO
257631,-1.7951,GO
257632,-1.7756,GO
257633,-1.7492,GO
257634,-1.7172,GO
257635,-1.6794,GO
257636,-1.6387,GO
257637,-1.5946,GO
257638,-1.5460,GO
257639,-1.4948,GO
257640,-1.4387,GO
257641,-1.3783,GO
257642,-1.3140,GO
257643,-1.2436,GO
257644,-1.1674,GO
257645,-1.0857,GO
257646,-0.9984,GO
257647,-0.9091,GO
257648,-0.8205,GO
257649,-0.7357,GO
257650,-0.6577,GO
257651,-0.5852,GO
257652,-0.5212,GO
257653,-0.4626,GO
257654,-0.4091,GO
257655,-0.3625,GO
257656,-0.3180,GO
257657,-0.2755,GO
257658,-0.2327,GO
257659,-0.1866,GO
257660,-0.1367,GO
257661,-0.0824,GO
257662,-0.0243,GO
257663,0.0361,GO
257664,0.0988,GO
257665,0.1467,GO
257666,0.1728,GO
257667,0.1723,GO
257668,0.1480,GO
257669,0.1162,GO
257670,0.0847,GO
257671,0.0602,GO
257672,-0.0141,GO
257673,-0.0699,GO
257674,-0.1065,GO
257675,-0.1298,GO
257676,-0.0924,GO
257677,-0.0660,GO
257678,-0.0550,GO
257679,-0.0568,GO
257680,-0.0671,GO
257681,-0.0832,GO
257682,-0.1029,GO
257683,-0.1178,GO
257684,-0.1595,GO
257685,-0.1879,GO
257686,-0.1964,GO
257687,-0.1915,GO
257688,-0.1388,GO
257689,-0.0783,GO
257690,-0.0156,GO
257691,0.0412,GO
257692,0.0916,GO
257693,0.1249,GO
257694,0.1324,GO
257695,0.1252,GO
257696,0.1024,GO
257697,0.0748,GO
257698,0.0507,GO
257699,0.0271,GO
257700,0.0110,GO
257701,-0.0494,GO
257702,-0.0916,GO
257703,-0.1206,GO
257704,-0.1472,GO
257705,-0.1229,GO
257706,-0.1129,GO
257707,-0.1147,GO
257708,-0.1239,GO
257709,-0.1395,GO
257710,-0.1577,GO
257711,-0.1933,GO
257712,-0.2181,GO
257713,-0.2243,GO
257714,-0.2112,GO
257715,-0.1613,GO
257716,-0.1019,GO
257717,-0.0404,GO
257718,0.0195,GO
257719,0.0722,GO
257720,0.1116,GO
257721,0.1316,GO
257722,0.1306,GO
257723,0.1167,GO
257724,0.0955,GO
257725,0.0748,GO
257726,0.0576,GO
257727,0.0407,GO
257728,0.0271,GO
257729,-0.0402,GO
257730,-0.0891,GO
257731,-0.1242,GO
257732,-0.1505,GO
257733,-0.1175,GO
257734,-0.1019,GO
257735,-0.1009,GO
257736,-0.1132,GO
257737,-0.1341,GO
257738,-0.1595,GO
257739,-0.1910,GO
257740,-0.2030,GO
257741,-0.1925,GO
257742,-0.1603,GO
257743,-0.1014,GO
257744,-0.0422,GO
257745,0.0156,GO
257746,0.0660,GO
257747,0.1126,GO
257748,0.1446,GO
257749,0.1592,GO
257750,0.1595,GO
257751,0.1439,GO
257752,0.1234,GO
257753,0.1016,GO
257754,0.0806,GO
257755,0.0591,GO
257756,0.0346,GO
257757,-0.0212,GO
257758,-0.0594,GO
257759,-0.0878,GO
257760,-0.1078,GO
257761,-0.0950,GO
257762,-0.0993,GO
257763,-0.1142,GO
257764,-0.1341,GO
257765,-0.1516,GO
257766,-0.1876,GO
257767,-0.2112,GO
257768,-0.2171,GO
257769,-0.2086,GO
257770,-0.1623,GO
257771,-0.1096,GO
257772,-0.0550,GO
257773,0.0003,GO
257774,0.0497,GO
257775,0.0914,GO
257776,0.1165,GO
257777,0.1188,GO
257778,0.1073,GO
257779,0.0827,GO
257780,0.0550,GO
257781,0.0310,GO
257782,0.0125,GO
257783,-0.0486,GO
257784,-0.0945,GO
257785,-0.1254,GO
257786,-0.1513,GO
257787,-0.1260,GO
257788,-0.1116,GO
257789,-0.1111,GO
257790,-0.1203,GO
257791,-0.1359,GO
257792,-0.1551,GO
257793,-0.1869,GO
257794,-0.2132,GO
257795,-0.2217,GO
257796,-0.2099,GO
257797,-0.1654,GO
257798,-0.1060,GO
257799,-0.0440,GO
257800,0.0146,GO
257801,0.0666,GO
257802,0.1050,GO
257803,0.1211,GO
257804,0.1196,GO
257805,0.1037,GO
257806,0.0804,GO
257807,0.0591,GO
257808,0.0397,GO
257809,0.0220,GO
257810,-0.0453,GO
257811,-0.0947,GO
257812,-0.1277,GO
257813,-0.1531,GO
257814,-0.1229,GO
257815,-0.1088,GO
257816,-0.1126,GO
257817,-0.1283,GO
257818,-0.1508,GO
257819,-0.1695,GO
257820,-0.2015,GO
257821,-0.2158,GO
257822,-0.2109,GO
257823,-0.1925,GO
257824,-0.1413,GO
257825,-0.0870,GO
257826,-0.0325,GO
257827,0.0215,GO
257828,0.0742,GO
257829,0.1116,GO
257830,0.1367,GO
257831,0.1403,GO
257832,0.1249,GO
257833,0.1050,GO
257834,0.0781,GO
257835,0.0532,GO
257836,0.0320,GO
257837,-0.0369,GO
257838,-0.0878,GO
257839,-0.1213,GO
257840,-0.1472,GO
257841,-0.1190,GO
257842,-0.1042,GO
257843,-0.1055,GO
257844,-0.1155,GO
257845,-0.1316,GO
257846,-0.1505,GO
257847,-0.1746,GO
257848,-0.2015,GO
257849,-0.2109,GO
257850,-0.2007,GO
257851,-0.1651,GO
257852,-0.1044,GO
257853,-0.0412,GO
257854,0.0218,GO
257855,0.0801,GO
257856,0.1190,GO
257857,0.1375,GO
257858,0.1354,GO
257859,0.1165,GO
257860,0.0942,GO
257861,0.0732,GO
257862,0.0545,GO
257863,0.0376,GO
257864,0.0253,GO
257865,-0.0253,GO
257866,-0.0637,GO
257867,-0.0896,GO
257868,-0.1121,GO
257869,-0.0924,GO
257870,-0.0860,GO
257871,-0.0945,GO
257872,-0.1121,GO
257873,-0.1362,GO
257874,-0.1751,GO
257875,-0.2058,GO
257876,-0.2166,GO
257877,-0.2056,GO
257878,-0.1595,GO
257879,-0.1001,GO
257880,-0.0407,GO
257881,0.0172,GO
257882,0.0671,GO
257883,0.1108,GO
257884,0.1380,GO
257885,0.1446,GO
257886,0.1395,GO
257887,0.1193,GO
257888,0.0973,GO
257889,0.0773,GO
257890,0.0571,GO
257891,0.0392,GO
257892,-0.0289,GO
257893,-0.0781,GO
257894,-0.1098,GO
257895,-0.1341,GO
257896,-0.1029,GO
257897,-0.0891,GO
257898,-0.0929,GO
257899,-0.1065,GO
257900,-0.1260,GO
257901,-0.1446,GO
257902,-0.1864,GO
257903,-0.2158,GO
257904,-0.2271,GO
257905,-0.2225,GO
257906,-0.1764,GO
257907,-0.1224,GO
257908,-0.0671,GO
257909,-0.0113,GO
257910,0.0417,GO
257911,0.0876,GO
257912,0.1208,GO
257913,0.1313,GO
257914,0.1252,GO
257915,0.1062,GO
257916,0.0796,GO
257917,0.0579,GO
257918,0.0366,GO
257919,0.0202,GO
257920,-0.0404,GO
257921,-0.0850,GO
257922,-0.1147,GO
257923,-0.1393,GO
257924,-0.1124,GO
257925,-0.0986,GO
257926,-0.0986,GO
257927,-0.1078,GO
257928,-0.1244,GO
257929,-0.1428,GO
257930,-0.1779,GO
257931,-0.1992,GO
257932,-0.1992,GO
257933,-0.1800,GO
257934,-0.1254,GO
257935,-0.0663,GO
257936,-0.0077,GO
257937,0.0438,GO
257938,0.0860,GO
257939,0.1149,GO
257940,0.1208,GO
257941,0.1144,GO
257942,0.0980,GO
257943,0.0763,GO
257944,0.0599,GO
257945,0.0433,GO
257946,0.0269,GO
257947,0.0087,GO
257948,-0.0435,GO
257949,-0.0832,GO
257950,-0.1116,GO
257951,-0.1329,GO
257952,-0.1185,GO
257953,-0.1167,GO
257954,-0.1277,GO
257955,-0.1452,GO
257956,-0.1644,GO
257957,-0.2030,GO
257958,-0.2291,GO
257959,-0.2373,GO
257960,-0.2271,GO
257961,-0.1779,GO
257962,-0.1213,GO
257963,-0.0637,GO
257964,-0.0056,GO
257965,0.0458,GO
257966,0.0888,GO
257967,0.1167,GO
257968,0.1190,GO
257969,0.1070,GO
257970,0.0829,GO
257971,0.0556,GO
257972,0.0340,GO
257973,0.0151,GO
257974,-0.0604,GO
257975,-0.1167,GO
257976,-0.1562,GO
257977,-0.1841,GO
257978,-0.1464,GO
257979,-0.1234,GO
257980,-0.1149,GO
257981,-0.1190,GO
257982,-0.1313,GO
257983,-0.1498,GO
257984,-0.1690,GO
257985,-0.2099,GO
257986,-0.2383,GO
257987,-0.2476,GO
257988,-0.2365,GO
257989,-0.1828,GO
257990,-0.1206,GO
257991,-0.0571,GO
257992,0.0010,GO
257993,0.0520,GO
257994,0.0896,GO
257995,0.1129,GO
257996,0.1129,GO
257997,0.0993,GO
257998,0.0778,GO
257999,0.0520,GO
258000,0.0335,GO
258001,0.0156,GO
258002,0.0010,GO
258003,-0.0650,GO
258004,-0.1119,GO
258005,-0.1423,GO
258006,-0.1672,GO
258007,-0.1370,GO
258008,-0.1254,GO
258009,-0.1321,GO
258010,-0.1485,GO
258011,-0.1705,GO
258012,-0.1851,GO
258013,-0.2245,GO
258014,-0.2514,GO
258015,-0.2601,GO
258016,-0.2593,GO
258017,-0.2148,GO
258018,-0.1615,GO
258019,-0.1065,GO
258020,-0.0497,GO
258021,0.0036,GO
258022,0.0509,GO
258023,0.0868,GO
258024,0.1075,GO
258025,0.1050,GO
258026,0.0868,GO
258027,0.0589,GO
258028,0.0264,GO
258029,0.0015,GO
258030,-0.0159,GO
258031,-0.0686,GO
258032,-0.1091,GO
258033,-0.1372,GO
258034,-0.1626,GO
258035,-0.1452,GO
258036,-0.1352,GO
258037,-0.1359,GO
258038,-0.1454,GO
258039,-0.1605,GO
258040,-0.1789,GO
258041,-0.2022,GO
258042,-0.2309,GO
258043,-0.2437,GO
258044,-0.2371,GO
258045,-0.2061,GO
258046,-0.1475,GO
258047,-0.0842,GO
258048,-0.0223,GO
258049,0.0328,GO
258050,0.0735,GO
258051,0.0945,GO
258052,0.0934,GO
258053,0.0788,GO
258054,0.0561,GO
258055,0.0323,GO
258056,0.0128,GO
258057,-0.0067,GO
258058,-0.0205,GO
258059,-0.0809,GO
258060,-0.1267,GO
258061,-0.1567,GO
258062,-0.1825,GO
258063,-0.1564,GO
258064,-0.1439,GO
258065,-0.1472,GO
258066,-0.1613,GO
258067,-0.1812,GO
258068,-0.2010,GO
258069,-0.2324,GO
258070,-0.2476,GO
258071,-0.2424,GO
258072,-0.2220,GO
258073,-0.1715,GO
258074,-0.1188,GO
258075,-0.0663,GO
258076,-0.0161,GO
258077,0.0294,GO
258078,0.0673,GO
258079,0.0919,GO
258080,0.0952,GO
258081,0.0845,GO
258082,0.0627,GO
258083,0.0346,GO
258084,0.0115,GO
258085,-0.0105,GO
258086,-0.0724,GO
258087,-0.1252,GO
258088,-0.1600,GO
258089,-0.1864,GO
258090,-0.1664,GO
258091,-0.1518,GO
258092,-0.1521,GO
258093,-0.1608,GO
258094,-0.1743,GO
258095,-0.1910,GO
258096,-0.1997,GO
258097,-0.2273,GO
258098,-0.2414,GO
258099,-0.2368,GO
258100,-0.2207,GO
258101,-0.1679,GO
258102,-0.1108,GO
258103,-0.0517,GO
258104,0.0005,GO
258105,0.0468,GO
258106,0.0786,GO
258107,0.0832,GO
258108,0.0735,GO
258109,0.0517,GO
258110,0.0259,GO
258111,0.0079,GO
258112,-0.0087,GO
258113,-0.0223,GO
258114,-0.0707,GO
258115,-0.1124,GO
258116,-0.1408,GO
258117,-0.1651,GO
258118,-0.1505,GO
258119,-0.1413,GO
258120,-0.1464,GO
258121,-0.1605,GO
258122,-0.1807,GO
258123,-0.2007,GO
258124,-0.2312,GO
258125,-0.2450,GO
258126,-0.2376,GO
258127,-0.2122,GO
258128,-0.1577,GO
258129,-0.0998,GO
258130,-0.0422,GO
258131,0.0067,GO
258132,0.0486,GO
258133,0.0799,GO
258134,0.0906,GO
258135,0.0893,GO
258136,0.0750,GO
258137,0.0520,GO
258138,0.0292,GO
258139,0.0074,GO
258140,-0.0128,GO
258141,-0.0804,GO
258142,-0.1275,GO
258143,-0.1585,GO
258144,-0.1833,GO
258145,-0.1554,GO
258146,-0.1469,GO
258147,-0.1544,GO
258148,-0.1697,GO
258149,-0.1902,GO
258150,-0.2081,GO
258151,-0.2668,GO
258152,-0.3075,GO
258153,-0.3308,GO
258154,-0.3392,GO
258155,-0.2888,GO
258156,-0.2363,GO
258157,-0.1812,GO
258158,-0.1242,GO
258159,-0.0660,GO
258160,-0.0105,GO
258161,0.0384,GO
258162,0.0684,GO
258163,0.0773,GO
258164,0.0681,GO
258165,0.0438,GO
258166,0.0179,GO
258167,-0.0061,GO
258168,-0.0264,GO
258169,-0.0835,GO
258170,-0.1359,GO
258171,-0.1733,GO
258172,-0.2002,GO
258173,-0.1797,GO
258174,-0.1582,GO
258175,-0.1500,GO
258176,-0.1544,GO
258177,-0.1679,GO
258178,-0.1882,GO
258179,-0.2040,GO
258180,-0.2373,GO
258181,-0.2534,GO
258182,-0.2458,GO
258183,-0.2248,GO
258184,-0.1646,GO
258185,-0.1006,GO
258186,-0.0387,GO
258187,0.0151,GO
258188,0.0627,GO
258189,0.0934,GO
258190,0.1042,GO
258191,0.1019,GO
258192,0.0850,GO
258193,0.0648,GO
258194,0.0443,GO
258195,0.0248,GO
258196,0.0051,GO
258197,-0.0090,GO
258198,-0.0650,GO
258199,-0.1047,GO
258200,-0.1326,GO
258201,-0.1590,GO
258202,-0.1400,GO
258203,-0.1375,GO
258204,-0.1477,GO
258205,-0.1661,GO
258206,-0.1884,GO
258207,-0.2232,GO
258208,-0.2445,GO
258209,-0.2447,GO
258210,-0.2258,GO
258211,-0.1756,GO
258212,-0.1201,GO
258213,-0.0660,GO
258214,-0.0133,GO
258215,0.0343,GO
258216,0.0719,GO
258217,0.0929,GO
258218,0.0932,GO
258219,0.0796,GO
258220,0.0568,GO
258221,0.0323,GO
258222,0.0097,GO
258223,-0.0113,GO
258224,-0.0727,GO
258225,-0.1239,GO
258226,-0.1595,GO
258227,-0.1864,GO
258228,-0.1654,GO
258229,-0.1508,GO
258230,-0.1505,GO
258231,-0.1597,GO
258232,-0.1756,GO
258233,-0.1953,GO
258234,-0.2345,GO
258235,-0.2596,GO
258236,-0.2652,GO
258237,-0.2499,GO
258238,-0.1940,GO
258239,-0.1318,GO
258240,-0.0689,GO
258241,-0.0113,GO
258242,0.0404,GO
258243,0.0755,GO
258244,0.0919,GO
258245,0.0929,GO
258246,0.0801,GO
258247,0.0627,GO
258248,0.0453,GO
258249,0.0282,GO
258250,0.0102,GO
258251,-0.0049,GO
258252,-0.0415,GO
258253,-0.0883,GO
258254,-0.1219,GO
258255,-0.1485,GO
258256,-0.1498,GO
258257,-0.1408,GO
258258,-0.1467,GO
258259,-0.1644,GO
258260,-0.1876,GO
258261,-0.2255,GO
258262,-0.2511,GO
258263,-0.2573,GO
258264,-0.2440,GO
258265,-0.1992,GO
258266,-0.1472,GO
258267,-0.0937,GO
258268,-0.0402,GO
258269,0.0113,GO
258270,0.0586,GO
258271,0.0932,GO
258272,0.1114,GO
258273,0.1121,GO
258274,0.0986,GO
258275,0.0763,GO
258276,0.0512,GO
258277,0.0266,GO
258278,0.0056,GO
258279,-0.0591,GO
258280,-0.1062,GO
258281,-0.1375,GO
258282,-0.1633,GO
258283,-0.1385,GO
258284,-0.1283,GO
258285,-0.1324,GO
258286,-0.1449,GO
258287,-0.1626,GO
258288,-0.1802,GO
258289,-0.2140,GO
258290,-0.2360,GO
258291,-0.2404,GO
258292,-0.2271,GO
258293,-0.1789,GO
258294,-0.1226,GO
258295,-0.0640,GO
258296,-0.0051,GO
258297,0.0509,GO
258298,0.0924,GO
258299,0.1126,GO
258300,0.1114,GO
258301,0.0934,GO
258302,0.0699,GO
258303,0.0484,GO
258304,0.0289,GO
258305,0.0115,GO
258306,0.0023,GO
258307,-0.0509,GO
258308,-0.0896,GO
258309,-0.1142,GO
258310,-0.1408,GO
258311,-0.1185,GO
258312,-0.1103,GO
258313,-0.1172,GO
258314,-0.1311,GO
258315,-0.1521,GO
258316,-0.1723,GO
258317,-0.2017,GO
258318,-0.2127,GO
258319,-0.2025,GO
258320,-0.1748,GO
258321,-0.1196,GO
258322,-0.0632,GO
258323,-0.0090,GO
258324,0.0399,GO
258325,0.0850,GO
258326,0.1137,GO
258327,0.1231,GO
258328,0.1188,GO
258329,0.0993,GO
258330,0.0781,GO
258331,0.0581,GO
258332,0.0371,GO
258333,0.0187,GO
258334,-0.0379,GO
258335,-0.0809,GO
258336,-0.1093,GO
258337,-0.1349,GO
258338,-0.1188,GO
258339,-0.1149,GO
258340,-0.1249,GO
258341,-0.1395,GO
258342,-0.1574,GO
258343,-0.1743,GO
258344,-0.2053,GO
258345,-0.2248,GO
258346,-0.2266,GO
258347,-0.2109,GO
258348,-0.1626,GO
258349,-0.1062,GO
258350,-0.0479,GO
258351,0.0110,GO
258352,0.0645,GO
258353,0.1034,GO
258354,0.1221,GO
258355,0.1193,GO
258356,0.1009,GO
258357,0.0760,GO
258358,0.0520,GO
258359,0.0307,GO
258360,0.0141,GO
258361,-0.0289,GO
258362,-0.0778,GO
258363,-0.1108,GO
258364,-0.1347,GO
258365,-0.1247,GO
258366,-0.1052,GO
258367,-0.1009,GO
258368,-0.1088,GO
258369,-0.1239,GO
258370,-0.1439,GO
258371,-0.1620,GO
258372,-0.1907,GO
258373,-0.2020,GO
258374,-0.1917,GO
258375,-0.1636,GO
258376,-0.1055,GO
258377,-0.0428,GO
258378,0.0172,GO
258379,0.0730,GO
258380,0.1157,GO
258381,0.1395,GO
258382,0.1418,GO
258383,0.1272,GO
258384,0.1060,GO
258385,0.0829,GO
258386,0.0643,GO
258387,0.0458,GO
258388,0.0307,GO
258389,-0.0374,GO
258390,-0.0865,GO
258391,-0.1185,GO
258392,-0.1439,GO
258393,-0.1124,GO
258394,-0.0988,GO
258395,-0.1032,GO
258396,-0.1180,GO
258397,-0.1382,GO
258398,-0.1569,GO
258399,-0.1871,GO
258400,-0.2038,GO
258401,-0.2007,GO
258402,-0.1807,GO
258403,-0.1283,GO
258404,-0.0699,GO
258405,-0.0115,GO
258406,0.0435,GO
258407,0.0924,GO
258408,0.1293,GO
258409,0.1436,GO
258410,0.1400,GO
258411,0.1216,GO
258412,0.0952,GO
258413,0.0722,GO
258414,0.0494,GO
258415,0.0320,GO
258416,-0.0328,GO
258417,-0.0791,GO
258418,-0.1114,GO
258419,-0.1372,GO
258420,-0.1085,GO
258421,-0.0934,GO
258422,-0.0909,GO
258423,-0.0988,GO
258424,-0.1134,GO
258425,-0.1324,GO
258426,-0.1426,GO
258427,-0.1733,GO
258428,-0.1866,GO
258429,-0.1802,GO
258430,-0.1615,GO
258431,-0.1019,GO
258432,-0.0394,GO
258433,0.0220,GO
258434,0.0773,GO
258435,0.1193,GO
258436,0.1426,GO
258437,0.1457,GO
258438,0.1331,GO
258439,0.1129,GO
258440,0.0922,GO
258441,0.0737,GO
258442,0.0550,GO
258443,0.0389,GO
258444,-0.0266,GO
258445,-0.0753,GO
258446,-0.1080,GO
258447,-0.1334,GO
258448,-0.1047,GO
258449,-0.0914,GO
258450,-0.0952,GO
258451,-0.1103,GO
258452,-0.1321,GO
258453,-0.1492,GO
258454,-0.1836,GO
258455,-0.2010,GO
258456,-0.1989,GO
258457,-0.1851,GO
258458,-0.1349,GO
258459,-0.0809,GO
258460,-0.0276,GO
258461,0.0289,GO
258462,0.0801,GO
258463,0.1188,GO
258464,0.1436,GO
258465,0.1462,GO
258466,0.1354,GO
258467,0.1157,GO
258468,0.0914,GO
258469,0.0676,GO
258470,0.0443,GO
258471,-0.0310,GO
258472,-0.0868,GO
258473,-0.1257,GO
258474,-0.1531,GO
258475,-0.1198,GO
258476,-0.1011,GO
258477,-0.0975,GO
258478,-0.1055,GO
258479,-0.1201,GO
258480,-0.1390,GO
258481,-0.1559,GO
258482,-0.1876,GO
258483,-0.2063,GO
258484,-0.2063,GO
258485,-0.1900,GO
258486,-0.1393,GO
258487,-0.0812,GO
258488,-0.0205,GO
258489,0.0366,GO
258490,0.0881,GO
258491,0.1236,GO
258492,0.1364,GO
258493,0.1336,GO
258494,0.1160,GO
258495,0.0937,GO
258496,0.0745,GO
258497,0.0558,GO
258498,0.0392,GO
258499,-0.0294,GO
258500,-0.0814,GO
258501,-0.1183,GO
258502,-0.1444,GO
258503,-0.1121,GO
258504,-0.0945,GO
258505,-0.0924,GO
258506,-0.1042,GO
258507,-0.1239,GO
258508,-0.1449,GO
258509,-0.1789,GO
258510,-0.1987,GO
258511,-0.1969,GO
258512,-0.1759,GO
258513,-0.1219,GO
258514,-0.0627,GO
258515,-0.0046,GO
258516,0.0530,GO
258517,0.1034,GO
258518,0.1426,GO
258519,0.1638,GO
258520,0.1631,GO
258521,0.1492,GO
258522,0.1272,GO
258523,0.1044,GO
258524,0.0840,GO
258525,0.0630,GO
258526,0.0486,GO
258527,-0.0003,GO
258528,-0.0384,GO
258529,-0.0653,GO
258530,-0.0906,GO
258531,-0.0776,GO
258532,-0.0737,GO
258533,-0.0812,GO
258534,-0.0960,GO
258535,-0.1152,GO
258536,-0.1211,GO
258537,-0.1482,GO
258538,-0.1608,GO
258539,-0.1546,GO
258540,-0.1428,GO
258541,-0.0893,GO
258542,-0.0289,GO
258543,0.0328,GO
258544,0.0924,GO
258545,0.1400,GO
258546,0.1659,GO
258547,0.1713,GO
258548,0.1582,GO
258549,0.1354,GO
258550,0.1139,GO
258551,0.0937,GO
258552,0.0748,GO
258553,0.0609,GO
258554,-0.0079,GO
258555,-0.0579,GO
258556,-0.0927,GO
258557,-0.1175,GO
258558,-0.0812,GO
258559,-0.0594,GO
258560,-0.0525,GO
258561,-0.0599,GO
258562,-0.0753,GO
258563,-0.0973,GO
258564,-0.1275,GO
258565,-0.1490,GO
258566,-0.1485,GO
258567,-0.1247,GO
258568,-0.0719,GO
258569,-0.0087,GO
258570,0.0538,GO
258571,0.1091,GO
258572,0.1549,GO
258573,0.1830,GO
258574,0.1907,GO
258575,0.1848,GO
258576,0.1674,GO
258577,0.1490,GO
258578,0.1318,GO
258579,0.1142,GO
258580,0.0957,GO
258581,0.0781,GO
258582,0.0215,GO
258583,-0.0184,GO
258584,-0.0451,GO
258585,-0.0668,GO
258586,-0.0484,GO
258587,-0.0471,GO
258588,-0.0594,GO
258589,-0.0781,GO
258590,-0.0965,GO
258591,-0.1260,GO
258592,-0.1434,GO
258593,-0.1418,GO
258594,-0.1224,GO
258595,-0.0732,GO
258596,-0.0179,GO
258597,0.0358,GO
258598,0.0858,GO
258599,0.1329,GO
258600,0.1674,GO
258601,0.1866,GO
258602,0.1874,GO
258603,0.1715,GO
258604,0.1495,GO
258605,0.1257,GO
258606,0.1039,GO
258607,0.0873,GO
258608,0.0238,GO
258609,-0.0218,GO
258610,-0.0517,GO
258611,-0.0771,GO
258612,-0.0486,GO
258613,-0.0348,GO
258614,-0.0356,GO
258615,-0.0443,GO
258616,-0.0589,GO
258617,-0.0771,GO
258618,-0.0929,GO
258619,-0.1198,GO
258620,-0.1308,GO
258621,-0.1211,GO
258622,-0.0929,GO
258623,-0.0328,GO
258624,0.0328,GO
258625,0.0955,GO
258626,0.1500,GO
258627,0.1910,GO
258628,0.2071,GO
258629,0.2063,GO
258630,0.1917,GO
258631,0.1697,GO
258632,0.1523,GO
258633,0.1352,GO
258634,0.1193,GO
258635,0.1108,GO
258636,0.0568,GO
258637,0.0195,GO
258638,-0.0064,GO
258639,-0.0335,GO
258640,-0.0125,GO
258641,-0.0079,GO
258642,-0.0166,GO
258643,-0.0330,GO
258644,-0.0548,GO
258645,-0.0686,GO
258646,-0.1469,GO
258647,-0.2076,GO
258648,-0.2488,GO
258649,-0.2811,GO
258650,-0.2291,GO
258651,-0.1746,GO
258652,-0.1172,GO
258653,-0.0586,GO
258654,-0.0005,GO
258655,0.0573,GO
258656,0.1096,GO
258657,0.1518,GO
258658,0.1741,GO
258659,0.1748,GO
258660,0.1595,GO
258661,0.1339,GO
258662,0.1091,GO
258663,0.0860,GO
258664,0.0653,GO
258665,-0.0054,GO
